,Date_reported,Country_code,Country,New_cases,Year,Population,Indicator
2572,2021-07-30,BR,Brazil,48013,2021,214326224.0,0.022401831704924734
2573,2021-07-31,BR,Brazil,42283,2021,214326224.0,0.01972833711660035
2574,2021-08-01,BR,Brazil,40904,2021,214326224.0,0.019084925417246188
2575,2021-08-02,BR,Brazil,37582,2021,214326224.0,0.017534951765865104
2576,2021-08-03,BR,Brazil,20503,2021,214326224.0,0.009566258210194568
2577,2021-08-04,BR,Brazil,15143,2021,214326224.0,0.0070653976528789126
2578,2021-08-05,BR,Brazil,32316,2021,214326224.0,0.01507794958399491
2579,2021-08-06,BR,Brazil,40716,2021,214326224.0,0.018997208666355268
2580,2021-08-07,BR,Brazil,40054,2021,214326224.0,0.018688333724388297
2581,2021-08-08,BR,Brazil,42159,2021,214326224.0,0.019670481387289312
2582,2021-08-09,BR,Brazil,43033,2021,214326224.0,0.020078270963239664
2583,2021-08-10,BR,Brazil,13893,2021,214326224.0,0.006482174575146717
2584,2021-08-11,BR,Brazil,12085,2021,214326224.0,0.005638600715514868
2585,2021-08-12,BR,Brazil,34885,2021,214326224.0,0.016276589653350118
2586,2021-08-13,BR,Brazil,32443,2021,214326224.0,0.0151372050486925
2587,2021-08-14,BR,Brazil,39982,2021,214326224.0,0.01865474007511092
2588,2021-08-15,BR,Brazil,33933,2021,214326224.0,0.01583240695734928
2589,2021-08-16,BR,Brazil,31142,2021,214326224.0,0.014530186469388832
2590,2021-08-17,BR,Brazil,13957,2021,214326224.0,0.006512035596726605
2591,2021-08-18,BR,Brazil,14471,2021,214326224.0,0.006751856926290084
2592,2021-08-19,BR,Brazil,37613,2021,214326224.0,0.017549415698192863
2593,2021-08-20,BR,Brazil,41714,2021,214326224.0,0.01946285397161665
2594,2021-08-21,BR,Brazil,36315,2021,214326224.0,0.01694379685427575
2595,2021-08-22,BR,Brazil,33887,2021,214326224.0,0.015810944348088735
2596,2021-08-23,BR,Brazil,28388,2021,214326224.0,0.013245229384529258
2597,2021-08-24,BR,Brazil,14404,2021,214326224.0,0.006720596169323637
2598,2021-08-25,BR,Brazil,13103,2021,214326224.0,0.006113577590019968
2599,2021-08-26,BR,Brazil,30872,2021,214326224.0,0.014404210284598679
2600,2021-08-27,BR,Brazil,30671,2021,214326224.0,0.01431042801369934
2601,2021-08-28,BR,Brazil,31024,2021,214326224.0,0.014475130210850912
2602,2021-08-29,BR,Brazil,27345,2021,214326224.0,0.012758588048469516
2603,2021-08-30,BR,Brazil,24699,2021,214326224.0,0.011524021437526004
2604,2021-08-31,BR,Brazil,13210,2021,214326224.0,0.006163501485473845
2605,2021-09-01,BR,Brazil,10466,2021,214326224.0,0.004883210185236128
2606,2021-09-02,BR,Brazil,24589,2021,214326224.0,0.01147269780668557
2607,2021-09-03,BR,Brazil,27345,2021,214326224.0,0.012758588048469516
2608,2021-09-04,BR,Brazil,26280,2021,214326224.0,0.012261681986241684
2609,2021-09-05,BR,Brazil,25565,2021,214326224.0,0.011928078385778867
2610,2021-09-06,BR,Brazil,21804,2021,214326224.0,0.010173276789498238
2611,2021-09-07,BR,Brazil,12915,2021,214326224.0,0.006025860839129047
2612,2021-09-08,BR,Brazil,9154,2021,214326224.0,0.0042710592428484165
2613,2021-09-09,BR,Brazil,13645,2021,214326224.0,0.006366463116524649
2614,2021-09-10,BR,Brazil,14430,2021,214326224.0,0.006732727209340468
2615,2021-09-11,BR,Brazil,30891,2021,214326224.0,0.014413075275380207
2616,2021-09-12,BR,Brazil,15951,2021,214326224.0,0.007442393050325004
2617,2021-09-13,BR,Brazil,14314,2021,214326224.0,0.00667860410772692
2618,2021-09-14,BR,Brazil,10615,2021,214326224.0,0.004952730376101807
2619,2021-09-15,BR,Brazil,6645,2021,214326224.0,0.003100413881224353
2620,2021-09-16,BR,Brazil,13406,2021,214326224.0,0.006254950864062253
2621,2021-09-17,BR,Brazil,14780,2021,214326224.0,0.006896029671105483
2622,2021-09-18,BR,Brazil,34407,2021,214326224.0,0.016053565148425326
2623,2021-09-19,BR,Brazil,11202,2021,214326224.0,0.0052266119334048455
2624,2021-09-20,BR,Brazil,150106,2021,214326224.0,0.07003622664485519
2625,2021-09-21,BR,Brazil,9458,2021,214326224.0,0.004412899095352886
2626,2021-09-22,BR,Brazil,7884,2021,214326224.0,0.0036785045958725054
2627,2021-09-23,BR,Brazil,-573,2021,214326224.0,-0.0002673494588324385
2628,2021-09-24,BR,Brazil,36473,2021,214326224.0,0.0170175162513011
2629,2021-09-25,BR,Brazil,24611,2021,214326224.0,0.011482962532853656
2630,2021-09-26,BR,Brazil,19438,2021,214326224.0,0.009069352147966737
2631,2021-09-27,BR,Brazil,15688,2021,214326224.0,0.00731968291477015
2632,2021-09-28,BR,Brazil,8668,2021,214326224.0,0.004044302110226139
2633,2021-09-29,BR,Brazil,14423,2021,214326224.0,0.006729461160105168
2634,2021-09-30,BR,Brazil,15395,2021,214326224.0,0.007182975425349723
2635,2021-10-01,BR,Brazil,17756,2021,214326224.0,0.008284567174570294
2636,2021-10-02,BR,Brazil,27527,2021,214326224.0,0.012843505328587324
2637,2021-10-03,BR,Brazil,18578,2021,214326224.0,0.008668094670486985
2638,2021-10-04,BR,Brazil,13466,2021,214326224.0,0.006282945571793399
2639,2021-10-05,BR,Brazil,9004,2021,214326224.0,0.004201072473520552
2640,2021-10-06,BR,Brazil,10425,2021,214326224.0,0.004864080468286513
2641,2021-10-07,BR,Brazil,20528,2021,214326224.0,0.009577922671749211
2642,2021-10-08,BR,Brazil,17893,2021,214326224.0,0.008348488423889742
2643,2021-10-09,BR,Brazil,15591,2021,214326224.0,0.007274424803938132
2644,2021-10-10,BR,Brazil,18172,2021,214326224.0,0.00847866381483957
2645,2021-10-11,BR,Brazil,16451,2021,214326224.0,0.007675682281417882
2646,2021-10-12,BR,Brazil,8639,2021,214326224.0,0.004030771334822751
2647,2021-10-13,BR,Brazil,6918,2021,214326224.0,0.0032277898014010644
2648,2021-10-14,BR,Brazil,7359,2021,214326224.0,0.0034335509032249827
2649,2021-10-15,BR,Brazil,7852,2021,214326224.0,0.003663574085082561
2650,2021-10-16,BR,Brazil,14288,2021,214326224.0,0.006666473067710091
2651,2021-10-17,BR,Brazil,15239,2021,214326224.0,0.0071101891852487446
2652,2021-10-18,BR,Brazil,11250,2021,214326224.0,0.005249007699589762
2653,2021-10-19,BR,Brazil,5738,2021,214326224.0,0.0026772272160218713
2654,2021-10-20,BR,Brazil,7446,2021,214326224.0,0.0034741432294351435
2655,2021-10-21,BR,Brazil,12969,2021,214326224.0,0.006051056076087078
2656,2021-10-22,BR,Brazil,15609,2021,214326224.0,0.0072828232162574745
2657,2021-10-23,BR,Brazil,16853,2021,214326224.0,0.007863246823216557
2658,2021-10-24,BR,Brazil,14502,2021,214326224.0,0.006766320858617842
2659,2021-10-25,BR,Brazil,11716,2021,214326224.0,0.005466433262968324
2660,2021-10-26,BR,Brazil,6204,2021,214326224.0,0.002894652779400434
2661,2021-10-27,BR,Brazil,5797,2021,214326224.0,0.002704755345290831
2662,2021-10-28,BR,Brazil,13424,2021,214326224.0,0.006263349276381597
2663,2021-10-29,BR,Brazil,17184,2021,214326224.0,0.008017684294200042
2664,2021-10-30,BR,Brazil,15268,2021,214326224.0,0.007123719960652131
2665,2021-10-31,BR,Brazil,11965,2021,214326224.0,0.005582611300052578
2666,2021-11-01,BR,Brazil,10693,2021,214326224.0,0.004989123496152295
2667,2021-11-02,BR,Brazil,6761,2021,214326224.0,0.0031545369828379004
2668,2021-11-03,BR,Brazil,3838,2021,214326224.0,0.0017907281378689336
2669,2021-11-04,BR,Brazil,6431,2021,214326224.0,0.0030005660903166006
2670,2021-11-05,BR,Brazil,14661,2021,214326224.0,0.006840506834105377
2671,2021-11-06,BR,Brazil,13352,2021,214326224.0,0.006229755627104223
2672,2021-11-07,BR,Brazil,13321,2021,214326224.0,0.006215291694776463
2673,2021-11-08,BR,Brazil,11866,2021,214326224.0,0.005536420032296188
2674,2021-11-09,BR,Brazil,6115,2021,214326224.0,0.0028531272962659016
2675,2021-11-10,BR,Brazil,5638,2021,214326224.0,0.0026305693698032958
2676,2021-11-11,BR,Brazil,10948,2021,214326224.0,0.005108101004009663
2677,2021-11-12,BR,Brazil,12273,2021,214326224.0,0.005726317466405791
2678,2021-11-13,BR,Brazil,15300,2021,214326224.0,0.007138650471442077
2679,2021-11-14,BR,Brazil,14598,2021,214326224.0,0.006811112390987674
2680,2021-11-15,BR,Brazil,14642,2021,214326224.0,0.0068316418433238485
2681,2021-11-16,BR,Brazil,4129,2021,214326224.0,0.0019265024703649892
2682,2021-11-17,BR,Brazil,2799,2021,214326224.0,0.0013059531156579328
2683,2021-11-18,BR,Brazil,4918,2021,214326224.0,0.002294632877029551
2684,2021-11-19,BR,Brazil,11977,2021,214326224.0,0.005588210241598807
2685,2021-11-20,BR,Brazil,12301,2021,214326224.0,0.005739381663346992
2686,2021-11-21,BR,Brazil,13355,2021,214326224.0,0.006231155362490779
2687,2021-11-22,BR,Brazil,8833,2021,214326224.0,0.004121287556486788
2688,2021-11-23,BR,Brazil,5126,2021,214326224.0,0.0023916811971641883
2689,2021-11-24,BR,Brazil,2594,2021,214326224.0,0.0012103045309098527
2690,2021-11-25,BR,Brazil,10312,2021,214326224.0,0.004811357102059522
2691,2021-11-26,BR,Brazil,12930,2021,214326224.0,0.006032859516061833
2692,2021-11-27,BR,Brazil,12126,2021,214326224.0,0.005657730432464485
2693,2021-11-28,BR,Brazil,12392,2021,214326224.0,0.005781840303405896
2694,2021-11-29,BR,Brazil,9233,2021,214326224.0,0.004307918941361091
2695,2021-11-30,BR,Brazil,4043,2021,214326224.0,0.001886376722617014
2696,2021-12-01,BR,Brazil,3843,2021,214326224.0,0.0017930610301798626
2697,2021-12-02,BR,Brazil,9710,2021,214326224.0,0.004530476867823697
2698,2021-12-03,BR,Brazil,11413,2021,214326224.0,0.00532505998892604
2699,2021-12-04,BR,Brazil,12910,2021,214326224.0,0.006023527946818118
2700,2021-12-05,BR,Brazil,10627,2021,214326224.0,0.0049583293176480355
2701,2021-12-06,BR,Brazil,8838,2021,214326224.0,0.004123620448797717
2702,2021-12-07,BR,Brazil,4844,2021,214326224.0,0.002260106070827805
2703,2021-12-08,BR,Brazil,4385,2021,214326224.0,0.0020459465566845425
2704,2021-12-09,BR,Brazil,10250,2021,214326224.0,0.004782429237404006
2705,2021-12-10,BR,Brazil,10055,2021,214326224.0,0.004691446437277783
2706,2021-12-11,BR,Brazil,9278,2021,214326224.0,0.00432891497215945
2707,2021-12-12,BR,Brazil,7765,2021,214326224.0,0.0036229817588723998
2708,2021-12-13,BR,Brazil,3355,2021,214326224.0,0.0015653707406332136
2709,2021-12-14,BR,Brazil,1688,2021,214326224.0,0.0007875844441695572
2710,2021-12-15,BR,Brazil,2082,2021,214326224.0,0.0009714163582707452
2711,2021-12-16,BR,Brazil,3826,2021,214326224.0,0.001785129196322705
2712,2021-12-17,BR,Brazil,5446,2021,214326224.0,0.0025409863050636305
2713,2021-12-18,BR,Brazil,3720,2021,214326224.0,0.0017356718793310145
2714,2021-12-19,BR,Brazil,4079,2021,214326224.0,0.0019031735472557012
2715,2021-12-20,BR,Brazil,3323,2021,214326224.0,0.0015504402298432691
2716,2021-12-21,BR,Brazil,1419,2021,214326224.0,0.0006620748378415887
2717,2021-12-22,BR,Brazil,2094,2021,214326224.0,0.0009770152998169743
2718,2021-12-23,BR,Brazil,3621,2021,214326224.0,0.0016894806115746244
2719,2021-12-24,BR,Brazil,3451,2021,214326224.0,0.0016101622730030462
2720,2021-12-25,BR,Brazil,3645,2021,214326224.0,0.0017006784946670829
2721,2021-12-26,BR,Brazil,4164,2021,214326224.0,0.0019428327165414904
2722,2021-12-27,BR,Brazil,0,2021,214326224.0,0.0
2723,2021-12-28,BR,Brazil,8699,2021,214326224.0,0.004058766042553896
2724,2021-12-29,BR,Brazil,6840,2021,214326224.0,0.003191396681350575
2725,2021-12-30,BR,Brazil,8430,2021,214326224.0,0.003933256436225928
2726,2021-12-31,BR,Brazil,9128,2021,214326224.0,0.004258928202831586
2727,2022-01-01,BR,Brazil,13405,2022,215313504.0,0.006225805511947825
2728,2022-01-02,BR,Brazil,10282,2022,215313504.0,0.004775362347918503
2729,2022-01-03,BR,Brazil,3986,2022,215313504.0,0.0018512540671856792
2730,2022-01-04,BR,Brazil,1721,2022,215313504.0,0.000799299611045297
2731,2022-01-05,BR,Brazil,11850,2022,215313504.0,0.005503602783780807
2732,2022-01-06,BR,Brazil,18759,2022,215313504.0,0.008712412204299086
2733,2022-01-07,BR,Brazil,27267,2022,215313504.0,0.012663859671337659
2734,2022-01-08,BR,Brazil,35826,2022,215313504.0,0.0166389935301039
2735,2022-01-09,BR,Brazil,63292,2022,215313504.0,0.029395276573084796
2736,2022-01-10,BR,Brazil,49303,2022,215313504.0,0.022898238653902545
2737,2022-01-11,BR,Brazil,24382,2022,215313504.0,0.011323953002037437
2738,2022-01-12,BR,Brazil,34788,2022,215313504.0,0.01615690579258791
2739,2022-01-13,BR,Brazil,70765,2022,215313504.0,0.03286602961976783
2740,2022-01-14,BR,Brazil,86631,2022,215313504.0,0.04023481964233883
2741,2022-01-15,BR,Brazil,98826,2022,215313504.0,0.04589865389957148
2742,2022-01-16,BR,Brazil,112286,2022,215313504.0,0.0521500035594609
2743,2022-01-17,BR,Brazil,48520,2022,215313504.0,0.022534582875024873
2744,2022-01-18,BR,Brazil,24934,2022,215313504.0,0.011580323359560392
2745,2022-01-19,BR,Brazil,74134,2022,215313504.0,0.034430724790954124
2746,2022-01-20,BR,Brazil,137103,2022,215313504.0,0.06367598754976371
2747,2022-01-21,BR,Brazil,204854,2022,215313504.0,0.09514219786233194
2748,2022-01-22,BR,Brazil,168495,2022,215313504.0,0.07825565831672128
2749,2022-01-23,BR,Brazil,166539,2022,215313504.0,0.07734721552810733
2750,2022-01-24,BR,Brazil,157393,2022,215313504.0,0.07309945594494621
2751,2022-01-25,BR,Brazil,135080,2022,215313504.0,0.06273642734456637
2752,2022-01-26,BR,Brazil,80340,2022,215313504.0,0.03731303355687342
2753,2022-01-27,BR,Brazil,186722,2022,215313504.0,0.08672098894456709
2754,2022-01-28,BR,Brazil,224567,2022,215313504.0,0.10429768492365439
2755,2022-01-29,BR,Brazil,228954,2022,215313504.0,0.10633517905128699
2756,2022-01-30,BR,Brazil,269968,2022,215313504.0,0.12538368239086387
2757,2022-01-31,BR,Brazil,179816,2022,215313504.0,0.08351357284120925
2758,2022-02-01,BR,Brazil,134175,2022,215313504.0,0.0623161100011637
2759,2022-02-02,BR,Brazil,77947,2022,215313504.0,0.03620163090188713
2760,2022-02-03,BR,Brazil,193465,2022,215313504.0,0.08985270148220707
2761,2022-02-04,BR,Brazil,172903,2022,215313504.0,0.08030290566447704
2762,2022-02-05,BR,Brazil,298408,2022,215313504.0,0.1385923290719378
2763,2022-02-06,BR,Brazil,184311,2022,215313504.0,0.08560122638661809
2764,2022-02-07,BR,Brazil,197442,2022,215313504.0,0.09169977559791141
2765,2022-02-08,BR,Brazil,59737,2022,215313504.0,0.027744195737950554
2766,2022-02-09,BR,Brazil,66583,2022,215313504.0,0.030923745498099366
2767,2022-02-10,BR,Brazil,177027,2022,215313504.0,0.08221825232104346
2768,2022-02-11,BR,Brazil,178814,2022,215313504.0,0.08304820490961867
2769,2022-02-12,BR,Brazil,164066,2022,215313504.0,0.07619865774884237
2770,2022-02-13,BR,Brazil,166009,2022,215313504.0,0.07710106282976102
2771,2022-02-14,BR,Brazil,140234,2022,215313504.0,0.0651301462262209
2772,2022-02-15,BR,Brazil,54220,2022,215313504.0,0.025181885479881462
2773,2022-02-16,BR,Brazil,58540,2022,215313504.0,0.02718826219093067
2774,2022-02-17,BR,Brazil,120549,2022,215313504.0,0.055987663458395995
2775,2022-02-18,BR,Brazil,147734,2022,215313504.0,0.068613439127348
2776,2022-02-19,BR,Brazil,131049,2022,215313504.0,0.06086427351997393
2777,2022-02-20,BR,Brazil,121027,2022,215313504.0,0.05620966532596117
2778,2022-02-21,BR,Brazil,108725,2022,215313504.0,0.050496136090005764
2779,2022-02-22,BR,Brazil,40625,2022,215313504.0,0.018867836547771754
2780,2022-02-23,BR,Brazil,37339,2022,215313504.0,0.017341689818024603
2781,2022-02-24,BR,Brazil,105776,2022,215313504.0,0.04912650532128259
2782,2022-02-25,BR,Brazil,133563,2022,215313504.0,0.06203187330043173
2783,2022-02-26,BR,Brazil,93757,2022,215313504.0,0.04354441233746305
2784,2022-02-27,BR,Brazil,0,2022,215313504.0,0.0
2785,2022-02-28,BR,Brazil,165403,2022,215313504.0,0.07681961276334995
2786,2022-03-01,BR,Brazil,24054,2022,215313504.0,0.011171616992494814
2787,2022-03-02,BR,Brazil,19516,2022,215313504.0,0.00906399256778618
2788,2022-03-03,BR,Brazil,23545,2022,215313504.0,0.010935217514271655
2789,2022-03-04,BR,Brazil,30995,2022,215313504.0,0.014395288462724568
2790,2022-03-05,BR,Brazil,61870,2022,215313504.0,0.0287348442390311
2791,2022-03-06,BR,Brazil,69769,2022,215313504.0,0.032403448322498155
2792,2022-03-07,BR,Brazil,59253,2022,215313504.0,0.027519407236064487
2793,2022-03-08,BR,Brazil,15961,2022,215313504.0,0.007412911732651939
2794,2022-03-09,BR,Brazil,20456,2022,215313504.0,0.009500565278060775
2795,2022-03-10,BR,Brazil,68893,2022,215313504.0,0.031996599711646506
2796,2022-03-11,BR,Brazil,54906,2022,215313504.0,0.02550049067057122
2797,2022-03-12,BR,Brazil,56635,2022,215313504.0,0.02630350579404439
2798,2022-03-13,BR,Brazil,55211,2022,215313504.0,0.025642144581883724
2799,2022-03-14,BR,Brazil,45020,2022,215313504.0,0.02090904618783223
2800,2022-03-15,BR,Brazil,18642,2022,215313504.0,0.008658072835041502
2801,2022-03-16,BR,Brazil,11287,2022,215313504.0,0.005242123596669534
2802,2022-03-17,BR,Brazil,52094,2022,215313504.0,0.024194488052175306
2803,2022-03-18,BR,Brazil,45882,2022,215313504.0,0.021309392651935107
2804,2022-03-19,BR,Brazil,49601,2022,215313504.0,0.02303664149184066
2805,2022-03-20,BR,Brazil,45472,2022,215313504.0,0.021118972640006825
2806,2022-03-21,BR,Brazil,44154,2022,215313504.0,0.020506841967515423
2807,2022-03-22,BR,Brazil,13218,2022,215313504.0,0.006138955408946389
2808,2022-03-23,BR,Brazil,11110,2022,215313504.0,0.005159917884202934
2809,2022-03-24,BR,Brazil,41021,2022,215313504.0,0.019051754412951264
2810,2022-03-25,BR,Brazil,47376,2022,215313504.0,0.022003264597839623
2811,2022-03-26,BR,Brazil,37690,2022,215313504.0,0.017504707925797353
2812,2022-03-27,BR,Brazil,34576,2022,215313504.0,0.016058444713249385
2813,2022-03-28,BR,Brazil,0,2022,215313504.0,0.0
2814,2022-03-29,BR,Brazil,40161,2022,215313504.0,0.01865233682695536
2815,2022-03-30,BR,Brazil,9923,2022,215313504.0,0.004608628727717887
2816,2022-03-31,BR,Brazil,30056,2022,215313504.0,0.013959180191503457
2817,2022-04-01,BR,Brazil,33937,2022,215313504.0,0.015761668158073356
2818,2022-04-02,BR,Brazil,31561,2022,215313504.0,0.01465816096699629
2819,2022-04-03,BR,Brazil,27270,2022,215313504.0,0.01266525298849811
2820,2022-04-04,BR,Brazil,17062,2022,215313504.0,0.007924259130537395
2821,2022-04-05,BR,Brazil,7210,2022,215313504.0,0.003348605575616846
2822,2022-04-06,BR,Brazil,13361,2022,215313504.0,0.006205370193594546
2823,2022-04-07,BR,Brazil,27331,2022,215313504.0,0.012693583770760611
2824,2022-04-08,BR,Brazil,27120,2022,215313504.0,0.01259558713047557
2825,2022-04-09,BR,Brazil,26502,2022,215313504.0,0.012308563795422698
2826,2022-04-10,BR,Brazil,30212,2022,215313504.0,0.0140316326838469
2827,2022-04-11,BR,Brazil,21229,2022,215313504.0,0.00985957666640361
2828,2022-04-12,BR,Brazil,7210,2022,215313504.0,0.003348605575616846
2829,2022-04-13,BR,Brazil,8803,2022,215313504.0,0.00408845698781624
2830,2022-04-14,BR,Brazil,22724,2022,215313504.0,0.01055391305136161
2831,2022-04-15,BR,Brazil,26924,2022,215313504.0,0.012504557075992783
2832,2022-04-16,BR,Brazil,23171,2022,215313504.0,0.010761517308268784
2833,2022-04-17,BR,Brazil,13278,2022,215313504.0,0.006166821752155405
2834,2022-04-18,BR,Brazil,2775,2022,215313504.0,0.0012888183734170245
2835,2022-04-19,BR,Brazil,2541,2022,215313504.0,0.0011801396349018591
2836,2022-04-20,BR,Brazil,8470,2022,215313504.0,0.003933798783006197
2837,2022-04-21,BR,Brazil,14131,2022,215313504.0,0.0065629882647769274
2838,2022-04-22,BR,Brazil,36750,2022,215313504.0,0.017068135215522758
2839,2022-04-23,BR,Brazil,18660,2022,215313504.0,0.008666432738004208
2840,2022-04-24,BR,Brazil,8068,2022,215313504.0,0.0037470942835057847
2841,2022-04-25,BR,Brazil,6957,2022,215313504.0,0.0032311024950854917
2842,2022-04-26,BR,Brazil,3809,2022,215313504.0,0.00176904835471908
2843,2022-04-27,BR,Brazil,6456,2022,215313504.0,0.002998418529290202
2844,2022-04-28,BR,Brazil,22142,2022,215313504.0,0.010283609522234146
2845,2022-04-29,BR,Brazil,20943,2022,215313504.0,0.009726747097107295
2846,2022-04-30,BR,Brazil,19916,2022,215313504.0,0.009249768189179625
2847,2022-05-01,BR,Brazil,14122,2022,215313504.0,0.0065588083132955746
2848,2022-05-02,BR,Brazil,15194,2022,215313504.0,0.007056686978630007
2849,2022-05-03,BR,Brazil,6263,2022,215313504.0,0.0029087817919678646
2850,2022-05-04,BR,Brazil,6498,2022,215313504.0,0.0030179249695365135
2851,2022-05-05,BR,Brazil,21432,2022,215313504.0,0.009953857794260782
2852,2022-05-06,BR,Brazil,20072,2022,215313504.0,0.009322220681523068
2853,2022-05-07,BR,Brazil,21682,2022,215313504.0,0.010069967557631685
2854,2022-05-08,BR,Brazil,19725,2022,215313504.0,0.009161060329964256
2855,2022-05-09,BR,Brazil,14622,2022,215313504.0,0.006791027840037381
2856,2022-05-10,BR,Brazil,6006,2022,215313504.0,0.0027894209552225763
2857,2022-05-11,BR,Brazil,9709,2022,215313504.0,0.004509238770272393
2858,2022-05-12,BR,Brazil,20143,2022,215313504.0,0.009355195854320405
2859,2022-05-13,BR,Brazil,23398,2022,215313504.0,0.010866944973409565
2860,2022-05-14,BR,Brazil,21344,2022,215313504.0,0.009912987157554225
2861,2022-05-15,BR,Brazil,25609,2022,215313504.0,0.01189381972066183
2862,2022-05-16,BR,Brazil,17355,2022,215313504.0,0.008060339773208094
2863,2022-05-17,BR,Brazil,6296,2022,215313504.0,0.0029241082807328236
2864,2022-05-18,BR,Brazil,13510,2022,215313504.0,0.0062745716125636045
2865,2022-05-19,BR,Brazil,26386,2022,215313504.0,0.012254688865218598
2866,2022-05-20,BR,Brazil,13525,2022,215313504.0,0.006281538198365858
2867,2022-05-21,BR,Brazil,10415,2022,215313504.0,0.004837132742031823
2868,2022-05-22,BR,Brazil,10187,2022,215313504.0,0.00473124063783756
2869,2022-05-23,BR,Brazil,16194,2022,215313504.0,0.007521126032113619
2870,2022-05-24,BR,Brazil,12613,2022,215313504.0,0.005857969781588803
2871,2022-05-25,BR,Brazil,12775,2022,215313504.0,0.005933208908253149
2872,2022-05-26,BR,Brazil,32820,2022,215313504.0,0.01524288973533216
2873,2022-05-27,BR,Brazil,9787,2022,215313504.0,0.004545465016444115
2874,2022-05-28,BR,Brazil,33910,2022,215313504.0,0.015749128303629296
2875,2022-05-29,BR,Brazil,40633,2022,215313504.0,0.018871552060199623
2876,2022-05-30,BR,Brazil,24239,2022,215313504.0,0.011257538217389281
2877,2022-05-31,BR,Brazil,8195,2022,215313504.0,0.0038060780432982036
2878,2022-06-01,BR,Brazil,24082,2022,215313504.0,0.011184621285992355
2879,2022-06-02,BR,Brazil,41377,2022,215313504.0,0.019217094715991433
2880,2022-06-03,BR,Brazil,40979,2022,215313504.0,0.019032247972704953
2881,2022-06-04,BR,Brazil,41273,2022,215313504.0,0.019168793054429138
2882,2022-06-05,BR,Brazil,36189,2022,215313504.0,0.01680758490651845
2883,2022-06-06,BR,Brazil,15590,2022,215313504.0,0.007240604843809518
2884,2022-06-07,BR,Brazil,6266,2022,215313504.0,0.0029101751091283154
2885,2022-06-08,BR,Brazil,35783,2022,215313504.0,0.016619022650804102
2886,2022-06-09,BR,Brazil,71045,2022,215313504.0,0.032996072554743246
2887,2022-06-10,BR,Brazil,49614,2022,215313504.0,0.023042679199535947
2888,2022-06-11,BR,Brazil,45073,2022,215313504.0,0.020933661457666862
2889,2022-06-12,BR,Brazil,56491,2022,215313504.0,0.02623662657034275
2890,2022-06-13,BR,Brazil,27796,2022,215313504.0,0.01290954793063049
2891,2022-06-14,BR,Brazil,11728,2022,215313504.0,0.0054469412192558065
2892,2022-06-15,BR,Brazil,40173,2022,215313504.0,0.018657910095597162
2893,2022-06-16,BR,Brazil,44441,2022,215313504.0,0.02064013597586522
2894,2022-06-17,BR,Brazil,70290,2022,215313504.0,0.03264542106936311
2895,2022-06-18,BR,Brazil,32934,2022,215313504.0,0.01529583578742929
2896,2022-06-19,BR,Brazil,28672,2022,215313504.0,0.013316396541482135
2897,2022-06-20,BR,Brazil,20127,2022,215313504.0,0.009347764829464667
2898,2022-06-21,BR,Brazil,10691,2022,215313504.0,0.0049653179207933005
2899,2022-06-22,BR,Brazil,50272,2022,215313504.0,0.023348280096728166
2900,2022-06-23,BR,Brazil,64362,2022,215313504.0,0.029892226360312264
2901,2022-06-24,BR,Brazil,71906,2022,215313504.0,0.033395954579792636
2902,2022-06-25,BR,Brazil,72049,2022,215313504.0,0.03346236936444079
2903,2022-06-26,BR,Brazil,60384,2022,215313504.0,0.02804468780555445
2904,2022-06-27,BR,Brazil,38793,2022,215313504.0,0.01801698420178978
2905,2022-06-28,BR,Brazil,16679,2022,215313504.0,0.007746378973053172
2906,2022-06-29,BR,Brazil,51678,2022,215313504.0,0.024001281405926122
2907,2022-06-30,BR,Brazil,76638,2022,215313504.0,0.035593680180877094
2908,2022-07-01,BR,Brazil,75925,2022,215313504.0,0.035262535135743275
2909,2022-07-02,BR,Brazil,75139,2022,215313504.0,0.034897486039705154
2910,2022-07-03,BR,Brazil,76045,2022,215313504.0,0.03531826782216131
2911,2022-07-04,BR,Brazil,37784,2022,215313504.0,0.017548365196824813
2912,2022-07-05,BR,Brazil,18575,2022,215313504.0,0.0086269554184581
2913,2022-07-06,BR,Brazil,45501,2022,215313504.0,0.02113244137255785
2914,2022-07-07,BR,Brazil,74591,2022,215313504.0,0.03464297343839613
2915,2022-07-08,BR,Brazil,77166,2022,215313504.0,0.03583890400111644
2916,2022-07-09,BR,Brazil,72050,2022,215313504.0,0.033462833803494275
2917,2022-07-10,BR,Brazil,71114,2022,215313504.0,0.033028118849433616
2918,2022-07-11,BR,Brazil,43657,2022,215313504.0,0.020276015757934068
2919,2022-07-12,BR,Brazil,0,2022,215313504.0,0.0
2920,2022-07-13,BR,Brazil,66006,2022,215313504.0,0.030655764164239326
2921,2022-07-14,BR,Brazil,64048,2022,215313504.0,0.029746392497518412
2922,2022-07-15,BR,Brazil,72224,2022,215313504.0,0.033543646198800424
2923,2022-07-16,BR,Brazil,65379,2022,215313504.0,0.0303645608777051
2924,2022-07-17,BR,Brazil,107959,2022,215313504.0,0.05014037577503732
2925,2022-07-18,BR,Brazil,40149,2022,215313504.0,0.018646763558313555
2926,2022-07-19,BR,Brazil,10852,2022,215313504.0,0.0050400926084041625
2927,2022-07-20,BR,Brazil,38697,2022,215313504.0,0.01797239805265535
2928,2022-07-21,BR,Brazil,57999,2022,215313504.0,0.026937000662996036
